1.8905578297026173	1.8900779378571104
1.8905578297026173	1.9012024743027518
1.8905578297026173	1.8890001875849554
1.8905578297026173	1.8858835236974436
1.9430087588744156	1.9505980897569519
1.9430087588744156	1.9697945674625477
1.9430087588744156	1.9466666624568361
1.9430087588744156	1.9511041992934186
1.9405551007639339	1.9615800831186512
1.9405551007639339	1.961812065954738
1.8213407681968377	1.8501125527039173
1.8213407681968377	1.8233136102944967
1.8213407681968377	1.8268088799939322
1.8213407681968377	1.8266834700791006
2.005807252028831	2.0346012201643191
2.005807252028831	2.0133713879077852
2.005807252028831	2.0176629943073148
2.005807252028831	2.0096913738118873
1.950500588087837	1.9819510462815539
1.950500588087837	1.9435273817472656
1.950500588087837	1.965506470402703
1.950500588087837	1.9652130095477862
1.8200586127520966	1.8244987058015583
1.8200586127520966	1.8353666773666695
1.8200586127520966	1.829134002692566
1.9410332527469614	1.9409681721648566
1.9410332527469614	1.9452382694684567
1.9410332527469614	1.9383679914907403
1.8917633773304241	1.8991373576176871
1.8917633773304241	1.8881536863439159
1.8917633773304241	1.8962981729700257
1.8917633773304241	1.8914934975430624
1.9433831252503053	1.9529517721799339
1.9433831252503053	1.9776589882252211
1.9433831252503053	1.9579444293844643
1.9762609994457645	2.018155840988245
1.9762609994457645	2.0293383890044381
1.9762609994457645	2.0178097469257876
1.9762609994457645	2.0306606161809331
1.9241347032681084	1.9428904955741191
1.9241347032681084	1.9371581442898465
1.9241347032681084	1.9124432268147913
1.8805464297627614	1.8878838678346741
1.8805464297627614	1.8796302548373685
1.9650562843007022	2.0196938588019266
1.9650562843007022	1.97543089845332
1.9964406199506166	2.0242929919676338
1.9964406199506166	2.0528356087453461
1.9241347003819058	1.9296029271956374
1.9241347003819058	1.9215882229317602
1.8183171860499363	1.8164977270894476
1.8183171860499363	1.8315477541567013
1.8183171860499363	1.8081343066294753
1.8183171860499363	1.811106932067732
1.8910213638517599	1.8875735402646585
1.8910213638517599	1.8779015423664318
1.8910213638517599	1.8831660735345233
1.8910213638517599	1.9055607026430539
1.974619117917485	2.0213972530275215
1.974619117917485	1.9798195264340226
1.974619117917485	2.0262536832199429
1.8096295627759933	1.822407729575847
1.8096295627759933	1.8216993262214984
1.8096295627759933	1.8157959906566177
1.8096295627759933	1.8097883451791095
1.8039593874174302	1.8159955405178154
1.8039593874174302	1.8078856585710588
1.8039593874174302	1.8124293578833821
1.818593696938021	1.8207401513974322
1.818593696938021	1.8268273621673141
1.818593696938021	1.8149444389869926
1.9387053045441784	1.9598744047448762
1.9387053045441784	1.9527985242234449
1.9387053045441784	1.9524293195554989
1.8328935629190233	1.8537235851609886
1.8328935629190233	1.8482136901561816
1.8328935629190233	1.8421769301988273
2.0054286222411335	2.0425489679033069
2.0054286222411335	2.0372099307163567
2.0054286222411335	2.0207385759798209
1.9288007705242649	1.9351953995076292
1.9288007705242649	1.9441854201195201
1.9288007705242649	1.9454842435231108
1.9288007705242649	1.9433791059906262
1.9048640970137145	1.9133047042435334
1.9048640970137145	1.9182256641521374
1.9048640970137145	1.9137035081264966
1.9048640970137145	1.9215996235055666
1.8523864628281599	1.83516760719921
1.8523864628281599	1.8464869944006652
1.8262889803152726	1.8452431209706135
1.8262889803152726	1.8376469246591471
1.8262889803152726	1.8094091194528383
1.8487032929326737	1.856173427335885
1.8487032929326737	1.8630898654138819
1.8487032929326737	1.8456879751279562
1.8028705153310598	1.8194410646728745
1.8028705153310598	1.8193977718041938
1.9491661930922584	1.9559183871993555
1.8060632093076845	1.8220967434320421
1.8060632093076845	1.8109390507774121
1.8060632093076845	1.8093954090350308
1.8876835014149078	1.8826588895755119
1.8876835014149078	1.8948450686096066
1.8876835014149078	1.8846532261313298
1.8876835014149078	1.9020192237148448
1.8606825142129093	1.8646915398961319
1.8606825142129093	1.8794034605853167
1.8606825142129093	1.8845569837637215
1.8606825142129093	1.8546373009711707
1.9220828236131302	1.9483066893312835
1.9220828236131302	1.9127715722605705
1.9220828236131302	1.9164821266434209
1.8079846915651279	1.8123606824915883
1.8079846915651279	1.832131658871293
1.8079846915651279	1.8112554306427315
